person,personLabels,birthDates,birthPlaceLabels,deathDates,deathPlaceLabels,occupationLabels
http://www.wikidata.org/entity/Q60268555,Nicolaas Hendrik Sterel,1892-11-05T00:00:00Z,Nicolaas Hendrik Sterel,1938-03-09T00:00:00Z,Zaandam,photographer
http://www.wikidata.org/entity/Q60268719,Gerrit Stoltenberg,1871-08-03T00:00:00Z,Gerrit Stoltenberg,1959-01-28T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60268745,Marinus Hendrikus Stoof,1870-10-30T00:00:00Z,Marinus Hendrikus Stoof,1946-02-01T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60268773,Anthonie Stoop,1835-02-26T00:00:00Z,Anthonie Stoop,1894-10-21T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60268843,Willem Stronck,1854-12-02T00:00:00Z,Willem Stronck,1901-11-10T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60268882,Wilhelmus Strijdonk,1882-11-16T00:00:00Z,Wilhelmus Strijdonk,1950-04-25T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60268969,Johannes Pieter Susan,1884-07-12T00:00:00Z,Johannes Pieter Susan,1963-09-26T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60268998,Barend Swaab,1890-12-05T00:00:00Z,Barend Swaab,1942-10-12T00:00:00Z,Auschwitz,photographer
http://www.wikidata.org/entity/Q60269314,Simon Arnoldus Boudewijn Taconis,1867-09-24T00:00:00Z,Simon Arnoldus Boudewijn Taconis,1928-09-22T00:00:00Z,Leeuwarden,photographer
http://www.wikidata.org/entity/Q60269368,Isaac Petrus Tauecchio,1875-11-25T00:00:00Z,Isaac Petrus Tauecchio,1945-03-01T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60269396,Simon Joannes Tecker,1896-04-10T00:00:00Z,Simon Joannes Tecker,1966-04-14T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60269456,Johannes Teerlink,1891-01-13T00:00:00Z,Johannes Teerlink,1945-03-31T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60269536,Mathieu Henri Pierre Terpoorten,1895-07-08T00:00:00Z,Mathieu Henri Pierre Terpoorten,1960-11-18T00:00:00Z,Venlo,photographer
http://www.wikidata.org/entity/Q60269566,Cornelis Tettero,1865-01-16T00:00:00Z,Cornelis Tettero,1933-11-25T00:00:00Z,Bussum,photographer
http://www.wikidata.org/entity/Q60269636,Franciscus Wilhelmus Adrianus Teunissen,1869-12-27T00:00:00Z,Franciscus Wilhelmus Adrianus Teunissen,1962-07-23T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60269673,Willem Thomassen,1871-07-10T00:00:00Z,Willem Thomassen,1945-01-15T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60269724,Jan Daniel Pigeaud,1874-09-28T00:00:00Z,Jan Daniel Pigeaud,1945-10-14T00:00:00Z,Vienna,photographer
http://www.wikidata.org/entity/Q60269884,Philip Christiaan Sachse,1875-11-04T00:00:00Z,Philip Christiaan Sachse,1955-12-16T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60269962,Mari Anthonius Boer,1879-05-14T00:00:00Z,Mari Anthonius Boer,1952-05-09T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60269984,Cornelis Albertus Johannus Angelbeek,1891-03-30T00:00:00Z,Cornelis Albertus Johannus Angelbeek,1965-09-06T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60270006,Toni Arens-Tepe,1883-06-10T00:00:00Z,Toni Arens-Tepe,1947-07-08T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q60270024,Kees Helder,1886-05-03T00:00:00Z,Kees Helder,1971-02-17T00:00:00Z,Middelburg,photographer
http://www.wikidata.org/entity/Q60274136,Pieter Boersma,1882-06-04T00:00:00Z,Pieter Boersma,1943-02-26T00:00:00Z,Sneek,photographer
http://www.wikidata.org/entity/Q60274179,Gerrit uit den Bogaard,1893-07-01T00:00:00Z,Gerrit uit den Bogaard,1948-01-30T00:00:00Z,Breda,photographer
http://www.wikidata.org/entity/Q60274204,Hendricus Andries du Bois,1849-07-29T00:00:00Z,Hendricus Andries du Bois,1926-01-30T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60274261,L.J. Goudman,1829-04-24T00:00:00Z,L.J. Goudman,1897-03-11T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60274302,Anthonius van Dormolen,1832-08-24T00:00:00Z,Anthonius van Dormolen,1887-03-05T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60274361,Johannes Eckhardt,1864-07-01T00:00:00Z,Johannes Eckhardt,1945-01-21T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60274383,Herbert Hooijkaas,1848-02-23T00:00:00Z,Herbert Hooijkaas,1926-08-26T00:00:00Z,Schoonhoven,photographer
http://www.wikidata.org/entity/Q60274400,Lex Dingjan,1893-12-11T00:00:00Z,Lex Dingjan,1966-01-31T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60274429,Jan Hoogenboom,1847-12-28T00:00:00Z,Jan Hoogenboom,1920-05-16T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60274469,Willem Coret,1896-02-04T00:00:00Z,Willem Coret,1965-02-15T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60274490,Georg Sigling,1854-08-30T00:00:00Z,Georg Sigling,1918-03-11T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60274517,Jacob Oudes,1858-05-31T00:00:00Z,Jacob Oudes,1921-08-31T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60274583,Betje Stork-Sanders,1882-10-01T00:00:00Z,Betje Stork-Sanders,1984-09-13T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60274611,Wilhelm Richard Höhle,1890-02-12T00:00:00Z,Wilhelm Richard Höhle,1952-10-26T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60274632,Willem Pieter Holtheijer,1857-07-19T00:00:00Z,Willem Pieter Holtheijer,1881-03-18T00:00:00Z,Leiden,photographer
http://www.wikidata.org/entity/Q60274659,Allard Othmar Holwerda,1887-12-18T00:00:00Z,Allard Othmar Holwerda,1944-05-04T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60274689,Barend Hombroek,1831-07-16T00:00:00Z,Barend Hombroek,1904-05-24T00:00:00Z,Dordrecht,photographer
http://www.wikidata.org/entity/Q60275874,George Johan Hendrik Engelke,1838-05-19T00:00:00Z,George Johan Hendrik Engelke,1917-06-25T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60275926,Onno van Erkel,1886-06-30T00:00:00Z,Onno van Erkel,1941-07-20T00:00:00Z,Gorinchem,photographer
http://www.wikidata.org/entity/Q60275952,Jacobus Cornelis van Es,1842-05-22T00:00:00Z,Jacobus Cornelis van Es,1925-07-14T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60275972,Wilhelmina van Es,1883-02-11T00:00:00Z,Wilhelmina van Es,1945-08-04T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60275993,Cornelia Johanna Esbeukman,1879-11-22T00:00:00Z,Cornelia Johanna Esbeukman,1972-03-14T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60276048,Frederik Fikenscher,1877-02-20T00:00:00Z,Frederik Fikenscher,1945-01-13T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60276102,Albert Jacobus Fortgens,1886-05-03T00:00:00Z,Albert Jacobus Fortgens,1970-08-17T00:00:00Z,Amersfoort,photographer
http://www.wikidata.org/entity/Q60276132,Hyronimus Fraenkel,1881-02-03T00:00:00Z,Hyronimus Fraenkel,1942-09-28T00:00:00Z,Auschwitz,photographer
http://www.wikidata.org/entity/Q60276155,Rachel Fraenkel,1847-09-21T00:00:00Z,Rachel Fraenkel,1927-12-19T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60276187,Gerardus Cornelis Kooijker,1879-09-27T00:00:00Z,Gerardus Cornelis Kooijker,1958-01-23T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q60276706,Franciscus Gijsbertus van Steensel van der Aa,1851-12-04T00:00:00Z,Franciscus Gijsbertus van Steensel van der Aa,1920-05-05T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60276767,Menno Juurd Stelma,1832-07-21T00:00:00Z,Menno Juurd Stelma,1907-04-25T00:00:00Z,Sneek,photographer
http://www.wikidata.org/entity/Q60276891,Abraham Swaab,1834-08-29T00:00:00Z,Abraham Swaab,1916-01-29T00:00:00Z,'s-Hertogenbosch,photographer
http://www.wikidata.org/entity/Q60276921,Franciscus Theodorus Taverne,1868-04-24T00:00:00Z,Franciscus Theodorus Taverne,1940-06-26T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60276949,Francisca Cornelia Teekens,1893-09-13T00:00:00Z,Francisca Cornelia Teekens,1979-08-15T00:00:00Z,Bussum,photographer
http://www.wikidata.org/entity/Q60276977,Hendrik Jan Roelof ten Tije,1877-01-27T00:00:00Z,Hendrik Jan Roelof ten Tije,1952-12-01T00:00:00Z,Nijmegen,photographer
http://www.wikidata.org/entity/Q60278390,Fredrick Jan Bouman,1877-07-01T00:00:00Z,Fredrick Jan Bouman,1965-04-22T00:00:00Z,Bussum,photographer
http://www.wikidata.org/entity/Q60278420,Jan Bouman,1881-06-27T00:00:00Z,Jan Bouman,1955-12-14T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60278589,Pieter Georgius Tresling,1822-01-02T00:00:00Z,Pieter Georgius Tresling,1883-11-17T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60278615,Herman Gerard Hendrik Pieter Veldhuijzen,1861-03-19T00:00:00Z,Herman Gerard Hendrik Pieter Veldhuijzen,1922-07-23T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60278643,Johannes Gerardus Josephus Veldman,1873-12-10T00:00:00Z,Johannes Gerardus Josephus Veldman,1947-05-10T00:00:00Z,Tilburg,photographer
http://www.wikidata.org/entity/Q60278667,Rients Velsink,1870-11-01T00:00:00Z,Rients Velsink,1947-04-01T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60278784,Pieter Verkerk,1889-11-16T00:00:00Z,Pieter Verkerk,1965-08-04T00:00:00Z,Bussum,photographer
http://www.wikidata.org/entity/Q60281204,Meier Weinberg,1878-01-31T00:00:00Z,Meier Weinberg,1952-03-15T00:00:00Z,Dordrecht,photographer
http://www.wikidata.org/entity/Q60281413,Johan Christiaan Nicolaas Westerburger,1824-01-09T00:00:00Z,Johan Christiaan Nicolaas Westerburger,1895-04-12T00:00:00Z,Gouda,photographer
http://www.wikidata.org/entity/Q63803817,Jan Versnel,1924-02-24T00:00:00Z,Jan Versnel,2007-07-01T00:00:00Z,Durgerdam,photographer
http://www.wikidata.org/entity/Q63848005,Paul Spies,1904-12-16T00:00:00Z,Paul Spies,1963-02-05T00:00:00Z,Laos,photographer
http://www.wikidata.org/entity/Q63958855,Jaap d' Oliveira,1908-04-20T00:00:00Z,Jaap d' Oliveira,1978-01-17T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q64095018,Wicher Gosen Nicolaas van der Sleen,1886-10-04T00:00:00Z,Wicher Gosen Nicolaas van der Sleen,1967-08-04T00:00:00Z,Naarden,photographer
http://www.wikidata.org/entity/Q57725842,Chrétien Veraart,1872-03-01T00:00:00Z,Chrétien Veraart,1951-01-10T00:00:00Z,Uccle - Ukkel,architect
http://www.wikidata.org/entity/Q57728356,Cornelis Johannes Henke,1898-10-20T00:00:00Z,Cornelis Johannes Henke,1988-09-12T00:00:00Z,Laren,architect
http://www.wikidata.org/entity/Q59615432,Carsten Mannhardt,1930-06-07T00:00:00Z,Carsten Mannhardt,2020-04-14T00:00:00Z,,architect
http://www.wikidata.org/entity/Q59631487,Lodewijk Jozef Engels,1932-09-19T00:00:00Z,Lodewijk Jozef Engels,2017-08-17T00:00:00Z,Hellum,architect
http://www.wikidata.org/entity/Q60005461,Jan de Bie Leuveling Tjeenk,1885-05-18T00:00:00Z,Jan de Bie Leuveling Tjeenk,1940-05-10T00:00:00Z<|>1940-05-18T00:00:00Z,Paris,architect
http://www.wikidata.org/entity/Q60240443,Pieter Pylger de Vries,1884-04-28T00:00:00Z,Pieter Pylger de Vries,1960-01-13T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60240452,Simon Waisfisz,1882-01-30T00:00:00Z,Simon Waisfisz,1934-12-17T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60240463,Hendrik Cornelis van der Maal,1877-01-24T00:00:00Z,Hendrik Cornelis van der Maal,1945-10-12T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60240475,François Johannes Malgo,1866-02-12T00:00:00Z,François Johannes Malgo,1961-03-11T00:00:00Z,Arnhem,photographer
http://www.wikidata.org/entity/Q60240485,Ferdinand de Groot,1859-07-11T00:00:00Z,Ferdinand de Groot,1950-07-11T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60240489,Theodorus Antonius van Haaren,1891-08-12T00:00:00Z,Theodorus Antonius van Haaren,1957-01-08T00:00:00Z,Heemstede,photographer
http://www.wikidata.org/entity/Q60240492,Martinus Simon de Haas,1884-11-19T00:00:00Z,Martinus Simon de Haas,1959-05-09T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60240496,Johannes Zacharias Jacobus Hazebroek,1866-08-06T00:00:00Z,Johannes Zacharias Jacobus Hazebroek,1942-06-21T00:00:00Z,Hardinxveld,photographer
http://www.wikidata.org/entity/Q60244140,Claas Johannes Mienikus,1811-04-24T00:00:00Z,Claas Johannes Mienikus,1884-10-08T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60244193,Jacobus Minningh,1877-06-28T00:00:00Z,Jacobus Minningh,1943-09-24T00:00:00Z,Herzogenbusch concentration camp,photographer
http://www.wikidata.org/entity/Q60244262,Benjamin Sanders,1854-03-09T00:00:00Z,Benjamin Sanders,1942-10-26T00:00:00Z,Auschwitz,photographer
http://www.wikidata.org/entity/Q60244281,Comprecht Sanders,1883-02-10T00:00:00Z,Comprecht Sanders,1942-10-12T00:00:00Z,Auschwitz,photographer
http://www.wikidata.org/entity/Q60244303,Comprecht Sanders,1890-12-24T00:00:00Z,Comprecht Sanders,1943-03-20T00:00:00Z,Sobibór Extermination Camp,photographer
http://www.wikidata.org/entity/Q60244353,Cornelis Jan Sanders,1899-12-09T00:00:00Z,Cornelis Jan Sanders,1976-04-01T00:00:00Z,'s-Hertogenbosch,photographer
http://www.wikidata.org/entity/Q60245312,Gerben Bootsma,1880-06-07T00:00:00Z,Gerben Bootsma,1950-03-08T00:00:00Z,Bloemendaal,photographer
http://www.wikidata.org/entity/Q60245324,Gerardus Wilhelmus Ignatius Maria Borg,1879-11-20T00:00:00Z,Gerardus Wilhelmus Ignatius Maria Borg,1961-01-23T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60255050,Mattheus Theodorus Koop,1885-07-29T00:00:00Z,Mattheus Theodorus Koop,1959-03-15T00:00:00Z,Groningen,photographer
http://www.wikidata.org/entity/Q60255159,Rinze Koornstra,1889-03-26T00:00:00Z,Rinze Koornstra,1918-10-28T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60255204,Evert van Koot,1877-05-21T00:00:00Z,Evert van Koot,1918-03-16T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q60255233,Lucas Willem Hendrik van Koppen,1825-12-30T00:00:00Z,Lucas Willem Hendrik van Koppen,1875-04-24T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60255259,Victor Bertinus Kops,1883-09-04T00:00:00Z,Victor Bertinus Kops,1970-01-03T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60255337,Abraham Michiel Koster,1825-07-11T00:00:00Z,Abraham Michiel Koster,1867-08-24T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60255365,Elias Victor Koster,1823-10-31T00:00:00Z,Elias Victor Koster,1887-03-10T00:00:00Z,Delft,photographer
http://www.wikidata.org/entity/Q60257684,Cornelis Kloens,1894-03-10T00:00:00Z,Cornelis Kloens,1979-01-16T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60257719,Jean François Feike Klok,1882-09-03T00:00:00Z,Jean François Feike Klok,1968-02-22T00:00:00Z,Bloemendaal,photographer
http://www.wikidata.org/entity/Q60259380,Wouter Maria Joseph van Dortmond,1894-05-15T00:00:00Z,Wouter Maria Joseph van Dortmond,1969-02-20T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60259452,Willem van den Driest,1883-04-01T00:00:00Z,Willem van den Driest,1946-01-20T00:00:00Z,Middelburg,photographer
http://www.wikidata.org/entity/Q60259517,Johannes le Duc,1889-02-19T00:00:00Z,Johannes le Duc,1968-03-13T00:00:00Z,Dordrecht,photographer
http://www.wikidata.org/entity/Q60259620,David van der Heide,1872-04-26T00:00:00Z,David van der Heide,1923-06-11T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60259642,Johan van der Heide,1899-03-23T00:00:00Z,Johan van der Heide,1961-09-12T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60262974,Jan Jacob Eggink,1893-04-25T00:00:00Z,Jan Jacob Eggink,1974-11-12T00:00:00Z,Wassenaar,photographer
http://www.wikidata.org/entity/Q60263019,Gerrit van Egmond,1877-04-19T00:00:00Z,Gerrit van Egmond,1953-10-17T00:00:00Z,Eindhoven,photographer
http://www.wikidata.org/entity/Q60263062,Hendrik Ehrismann,1884-07-24T00:00:00Z,Hendrik Ehrismann,1908-06-27T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60263162,Hermanus Johannes Eickholt,1893-04-25T00:00:00Z,Hermanus Johannes Eickholt,1947-03-21T00:00:00Z,'s-Hertogenbosch,photographer
http://www.wikidata.org/entity/Q60263204,Louis Lourens Antonie Marie Eiffert,1893-09-03T00:00:00Z,Louis Lourens Antonie Marie Eiffert,1918-11-15T00:00:00Z,Haarlem,photographer
http://www.wikidata.org/entity/Q60263249,Raphaël August Eiselin,1851-02-09T00:00:00Z,Raphaël August Eiselin,1924-09-15T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60263396,Petrus Johannes Elling,1896-07-01T00:00:00Z,Petrus Johannes Elling,1949-03-16T00:00:00Z,Hilversum,photographer
http://www.wikidata.org/entity/Q60263476,Petrus Dirk Elskamp,1883-08-23T00:00:00Z,Petrus Dirk Elskamp,1963-03-08T00:00:00Z,Delft,photographer
http://www.wikidata.org/entity/Q60263527,Marinus Willem Frederik Elzevier,1897-03-11T00:00:00Z,Marinus Willem Frederik Elzevier,1951-05-23T00:00:00Z,Hengelo,photographer
http://www.wikidata.org/entity/Q60263621,Sigmond Louis Blankenburg,1849-08-24T00:00:00Z,Sigmond Louis Blankenburg,1892-06-29T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60265976,Hendrik Sara Johannes Christiaan Hubers,1899-09-18T00:00:00Z,Hendrik Sara Johannes Christiaan Hubers,1982-05-09T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60267314,Jan Hendrik Peets,1880-10-31T00:00:00Z,Jan Hendrik Peets,1933-07-16T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60267341,Cornelis Johannes Richardus Pels,1839-03-04T00:00:00Z,Cornelis Johannes Richardus Pels,1917-05-08T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60267384,Arij Peters,1861-10-12T00:00:00Z,Arij Peters,1938-07-14T00:00:00Z,Bloemendaal,photographer
http://www.wikidata.org/entity/Q60267412,Hendricus Antonius Ignatius Peters,1886-10-31T00:00:00Z,Hendricus Antonius Ignatius Peters,1949-03-23T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60267443,Peter Peters,1899-07-29T00:00:00Z,Peter Peters,1983-12-26T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60267486,Ferdinandus Josephus Philippeaux,1836-02-11T00:00:00Z,Ferdinandus Josephus Philippeaux,1917-03-28T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60267512,Johannes Gerardus Pierik,1887-08-26T00:00:00Z,Johannes Gerardus Pierik,1940-04-01T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60267990,Wiebe Prinsen,1890-05-15T00:00:00Z,Wiebe Prinsen,1979-03-20T00:00:00Z,Baarn,photographer
http://www.wikidata.org/entity/Q60268020,Johannes Wilhelmus Pronk,1876-10-05T00:00:00Z,Johannes Wilhelmus Pronk,1931-02-05T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60268114,Christiaan Hermann Raab,1873-03-31T00:00:00Z,Christiaan Hermann Raab,1953-12-15T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60268139,Johannes Antonius Theodorus Ongering,1898-04-26T00:00:00Z,Johannes Antonius Theodorus Ongering,1973-05-22T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60268179,Louis Israel Kiek,1838-07-06T00:00:00Z,Louis Israel Kiek,1894-07-14T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60268278,Johan de Haas,1848-02-10T00:00:00Z,Johan de Haas,1917-09-18T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60270070,H. M. Maasen,1887-02-26T00:00:00Z,H. M. Maasen,1975-12-02T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60270098,J.B. Hymans,1891-12-10T00:00:00Z,J.B. Hymans,1945-01-07T00:00:00Z,Bergen-Belsen concentration camp,photographer
http://www.wikidata.org/entity/Q60270181,J. Van Crewel jeune,1852-04-03T00:00:00Z,J. Van Crewel jeune,1930-01-01T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60270198,Theo Moussault,1888-10-23T00:00:00Z,Theo Moussault,1974-10-16T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60270251,Johan Bickhoff,1881-06-16T00:00:00Z,Johan Bickhoff,1968-06-11T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60270304,Mathieu Pieters,1877-02-10T00:00:00Z,Mathieu Pieters,1950-03-12T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60270362,Hendrik Sikkes,1844-02-05T00:00:00Z,Hendrik Sikkes,1900-01-14T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60270385,G. Schiebaan,1837-01-10T00:00:00Z,G. Schiebaan,1915-04-15T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60270409,Franciscus Hubertus Rijshouwer,1861-08-07T00:00:00Z,Franciscus Hubertus Rijshouwer,1945-02-04T00:00:00Z,Mülheim an der Ruhr,photographer
http://www.wikidata.org/entity/Q60270460,Dirk van der List,1883-03-31T00:00:00Z,Dirk van der List,1945-03-11T00:00:00Z,Germany,photographer
http://www.wikidata.org/entity/Q60271186,Paul van Rosendael,1833-05-17T00:00:00Z,Paul van Rosendael,1912-04-22T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60271245,H.PH.J. Schuiten,1820-01-02T00:00:00Z,H.PH.J. Schuiten,1912-07-02T00:00:00Z,,photographer
http://www.wikidata.org/entity/Q60271264,Samuel Schotel,1872-10-24T00:00:00Z,Samuel Schotel,1921-01-13T00:00:00Z,The Hague,photographer
http://www.wikidata.org/entity/Q60271283,R.A. Werner,1867-08-15T00:00:00Z,R.A. Werner,1926-01-21T00:00:00Z,Amsterdam,photographer
http://www.wikidata.org/entity/Q60271352,Wilhelm Eelsingh,1895-09-22T00:00:00Z,Wilhelm Eelsingh,1976-03-13T00:00:00Z,Zwolle,photographer
http://www.wikidata.org/entity/Q60271396,J. Blonk,1836-03-13T00:00:00Z,J. Blonk,1897-07-08T00:00:00Z,Schiedam,photographer
http://www.wikidata.org/entity/Q60271421,Hendrikus Franciscus Kramer,1848-12-11T00:00:00Z,Hendrikus Franciscus Kramer,1923-12-18T00:00:00Z,Utrecht,photographer
http://www.wikidata.org/entity/Q60271446,Daniel Pigeaud,1849-11-12T00:00:00Z,Daniel Pigeaud,1886-05-15T00:00:00Z,Schiedam,photographer
http://www.wikidata.org/entity/Q60271487,Evert Spithoud,1838-02-28T00:00:00Z,Evert Spithoud,1904-10-11T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60271533,A. Bolland,1834-06-22T00:00:00Z,A. Bolland,1885-11-04T00:00:00Z,Amersfoort,photographer
http://www.wikidata.org/entity/Q60273348,Hendrikus Jakobus Bast,1870-10-10T00:00:00Z,Hendrikus Jakobus Bast,1925-07-10T00:00:00Z,Amersfoort,photographer
http://www.wikidata.org/entity/Q60273377,Jacobus Theodorus Basten,1888-12-23T00:00:00Z,Jacobus Theodorus Basten,1951-03-23T00:00:00Z,Rotterdam,photographer
http://www.wikidata.org/entity/Q60273474,Franciscus Petrus Josephus van Aarle,1899-09-06T00:00:00Z,Franciscus Petrus Josephus van Aarle,1955-09-08T00:00:00Z,Tilburg,photographer
http://www.wikidata.org/entity/Q60273513,Franciscus Josephus Aartsen,1888-02-01T00:00:00Z,Franciscus Josephus Aartsen,1967-05-21T00:00:00Z,Utrecht,photographer
